timestamp;byte;samp_rate
0,545867;0;65105
0,545883;0;65105
0,545898;0;65105
0,545914;0;65105
0,545929;0;65105
0,545944;0;65105
0,545960;0;65105
0,545975;0;65105
0,545990;0;65105
0,546006;0;65105
0,546021;0;65105
0,546036;0;65105
0,546052;0;65105
0,546067;0;65105
0,546082;0;65105
0,546098;0;65105
0,546113;0;65105
0,546129;0;65105
0,546144;0;65105
0,546159;0;65105
0,546175;0;65105
0,546190;0;65105
0,546205;1;65105
0,546221;0;65105
0,546236;1;65105
0,546251;1;65105
0,546267;0;65105
0,546282;1;65105
0,546298;1;65105
0,546313;1;65105
0,546328;1;65105
0,546344;1;65105
0,546359;1;65105
0,546374;1;65105
0,546390;0;65105
0,546405;0;65105
0,546420;1;65105
0,546436;0;65105
0,546451;1;65105
0,546466;1;65105
0,546482;0;65105
0,546497;0;65105
0,546513;1;65105
0,546528;1;65105
0,546543;1;65105
0,546559;1;65105
0,546574;1;65105
0,546589;1;65105
0,546605;1;65105
0,546620;1;65105
0,546635;1;65105
0,546651;1;65105
0,546666;1;65105
0,546682;0;65105
0,546697;1;65105
0,546712;0;65105
0,546728;0;65105
0,546743;1;65105
0,546758;0;65105
0,546774;1;65105
0,546789;1;65105
0,546804;1;65105
0,546820;0;65105
0,546835;0;65105
0,546850;0;65105
0,546866;0;65105
0,546881;0;65105
0,546897;0;65105
0,546912;0;65105
0,546927;0;65105
0,546943;0;65105
0,546958;0;65105
0,546973;0;65105
0,546989;0;65105
0,547004;0;65105
0,547019;1;65105
0,547035;0;65105
0,547050;0;65105
0,547066;0;65105
0,547081;1;65105
0,547096;0;65105
0,547112;1;65105
0,547127;0;65105
0,547142;1;65105
0,547158;0;65105
0,547173;1;65105
0,547188;1;65105
0,547204;0;65105
0,547219;1;65105
0,547234;0;65105
0,547250;0;65105
0,547265;1;65105
0,547281;0;65105
0,547296;1;65105
0,547311;1;65105
0,547327;1;65105
0,547342;1;65105
0,547357;0;65105
0,547373;0;65105
0,547388;0;65105
0,547403;1;65105
0,547419;0;65105
0,547434;1;65105
0,547450;0;65105
0,547465;0;65105
0,547480;1;65105
0,547496;1;65105
0,547511;0;65105
0,547526;0;65105
0,547542;0;65105
0,547557;0;65105
0,547572;0;65105
0,547588;0;65105
0,547603;0;65105
0,547618;1;65105
0,547634;0;65105
0,547649;0;65105
0,547665;0;65105
0,547680;0;65105
0,547695;1;65105
0,547711;0;65105
0,547726;1;65105
0,547741;1;65105
0,547757;1;65105
0,547772;1;65105
0,547787;1;65105
0,547803;1;65105
0,547818;0;65105
0,547833;0;65105
0,547849;1;65105
0,547864;0;65105
0,547880;0;65105
0,547895;0;65105
0,547910;0;65105
0,547926;1;65105
0,547941;0;65105
0,547956;0;65105
0,547972;0;65105
0,547987;0;65105
0,548002;0;65105
0,548018;1;65105
0,548033;0;65105
0,548049;0;65105
0,548064;0;65105
0,548079;0;65105
0,548095;0;65105
0,548110;0;65105
0,548125;1;65105
0,548141;0;65105
0,548156;0;65105
0,548171;0;65105
0,548187;0;65105
0,548202;0;65105
0,548217;1;65105
0,548233;0;65105
0,548248;0;65105
0,548264;0;65105
0,548279;0;65105
0,548294;0;65105
0,548310;0;65105
0,548325;0;65105
0,548340;0;65105
0,548356;1;65105
0,548371;0;65105
0,548386;0;65105
0,548402;0;65105
0,548417;0;65105
0,548433;0;65105
0,548448;0;65105
0,548463;0;65105
0,548479;0;65105
0,548494;0;65105
0,548509;0;65105
0,548525;0;65105
0,548540;0;65105
0,548555;0;65105
0,548571;0;65105
0,548586;1;65105
0,548601;0;65105
0,548617;0;65105
0,548632;0;65105
0,548648;0;65105
0,548663;0;65105
0,548678;0;65105
0,548694;0;65105
0,548709;0;65105
0,548724;0;65105
0,548740;0;65105
0,548755;0;65105
0,548770;0;65105
0,548786;0;65105
0,548801;0;65105
0,548817;0;65105
0,548832;0;65105
0,548847;0;65105
0,548863;0;65105
0,548878;0;65105
0,548893;0;65105
0,548909;0;65105
0,548924;0;65105
0,548939;0;65105
0,548955;0;65105
0,548970;0;65105
0,548985;0;65105
0,549001;0;65105
0,549016;0;65105
0,549032;0;65105
0,549047;0;65105
0,549062;1;65105
0,549078;0;65105
0,549093;0;65105
0,549108;0;65105
0,549124;0;65105
0,549139;0;65105
0,549154;0;65105
0,549170;0;65105
0,549185;0;65105
0,549201;0;65105
0,549216;0;65105
0,549231;0;65105
0,549247;0;65105
0,549262;0;65105
0,549277;0;65105
0,549293;0;65105
0,549308;0;65105
0,549323;0;65105
0,549339;0;65105
0,549354;0;65105
0,549369;1;65105
0,549385;0;65105
0,549400;0;65105
0,549416;0;65105
0,549431;0;65105
0,549446;0;65105
0,549462;0;65105
0,549477;0;65105
0,549492;0;65105
0,549508;0;65105
0,549523;0;65105
0,549538;0;65105
0,549554;1;65105
0,549569;0;65105
0,549585;0;65105
0,549600;0;65105
0,549615;0;65105
0,549631;0;65105
0,549646;0;65105
